exception_id,exception_type,domain,source_system,region,asset_class,missing_field_count,age_days,break_amount,price_movement_pct,duplicate_flag,currency_mismatch_flag,refresh_delay_hours,severity,root_cause,owner,sla_hours,resolution_label,created_at
EXC0001234,Delayed Source Load,Source Control,Refinitiv,APAC,Corporate Bond,1,4,3603.86,2.05,0,0,46,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-04-12
EXC0001235,Position Reconciliation Break,Positions,Murex,APAC,ETF,1,17,16411.42,-2.31,0,0,7,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-21
EXC0001236,Unknown / Needs SME Review,Reference Data,IBOR,APAC,Derivative,0,11,981.29,0.38,0,0,17,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-18
EXC0001237,Trade Match Break,Trades,Aladdin,Americas,Corporate Bond,0,16,56208.49,3.17,0,0,4,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-03-28
EXC0001238,Missing Reference Data,Reference Data,ABOR,Americas,Government Bond,4,15,2195.85,1.92,0,0,3,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-29
EXC0001239,Duplicate Record,Trades,SimCorp,Americas,ETF,0,20,24107.04,1.88,1,0,17,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-03-27
EXC0001240,Stale Price,Pricing,Aladdin,Americas,Government Bond,1,5,5385.58,-0.66,0,0,94,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-04-28
EXC0001241,Price Outlier,Pricing,Custodian,APAC,Government Bond,1,11,4136.87,11.7,0,0,19,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Open,2026-04-07
EXC0001242,Missing Reference Data,Reference Data,Refinitiv,EMEA,Government Bond,2,3,1007.53,-0.72,0,0,6,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-03-23
EXC0001243,Position Reconciliation Break,Positions,Refinitiv,APAC,Equity,1,13,41604.22,3.27,0,0,3,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-03-30
EXC0001244,Price Outlier,Pricing,Refinitiv,EMEA,ETF,0,7,1689.42,-0.24,0,0,17,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-04-08
EXC0001245,Unknown / Needs SME Review,Reference Data,Bloomberg,APAC,ETF,1,13,5079.55,-2.33,0,0,2,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Open,2026-04-17
EXC0001246,Delayed Source Load,Source Control,Murex,Americas,Government Bond,1,1,1439.93,0.48,0,0,29,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-04-01
EXC0001247,Invalid Currency,Reference Data,IBOR,APAC,Equity,1,8,2980.3,0.25,0,1,3,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-23
EXC0001248,Trade Match Break,Trades,ABOR,Americas,Equity,0,10,5852.88,2.18,0,0,17,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-04-20
EXC0001249,Missing Reference Data,Reference Data,Custodian,EMEA,Derivative,4,0,542.71,-0.86,0,0,11,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Suppressed,2026-03-30
EXC0001250,Invalid Currency,Reference Data,IBOR,EMEA,Equity,1,2,7313.92,-1.41,0,1,2,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-19
EXC0001251,Missing Reference Data,Reference Data,Custodian,EMEA,Derivative,1,18,967.73,1.37,0,0,17,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-10
EXC0001252,Trade Match Break,Trades,Murex,Americas,Equity,1,10,43444.86,0.1,0,0,5,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-03-23
EXC0001253,Missing Reference Data,Reference Data,Aladdin,Americas,Equity,3,1,1114.17,1.14,0,0,14,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-05
EXC0001254,Position Reconciliation Break,Positions,ABOR,Americas,Corporate Bond,1,3,29929.24,3.73,0,0,3,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Resolved,2026-04-01
EXC0001255,Position Reconciliation Break,Positions,Refinitiv,Americas,Corporate Bond,1,21,7876.18,-2.54,0,0,8,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-04
EXC0001256,Position Reconciliation Break,Positions,Bloomberg,APAC,Corporate Bond,0,3,128698.98,1.22,0,0,5,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-05-10
EXC0001257,Invalid Currency,Reference Data,Custodian,APAC,Equity,1,18,3324.22,0.02,0,1,19,High,Invalid Currency pattern detected from source controls,Reference Data Ops,24,Open,2026-03-28
EXC0001258,Price Outlier,Pricing,Murex,EMEA,Equity,1,5,1982.67,20.37,0,0,2,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Suppressed,2026-04-13
EXC0001259,Price Outlier,Pricing,Bloomberg,APAC,ETF,0,2,1618.68,11.66,0,0,10,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-04-21
EXC0001260,Trade Match Break,Trades,Refinitiv,APAC,Derivative,0,18,25820.08,-1.45,0,0,5,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Escalated,2026-05-03
EXC0001261,Invalid Currency,Reference Data,SimCorp,Americas,Equity,1,2,7428.96,2.48,0,1,15,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-28
EXC0001262,Missing Reference Data,Reference Data,ABOR,Americas,ETF,1,17,519.03,8.43,0,0,11,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-20
EXC0001263,Delayed Source Load,Source Control,Custodian,EMEA,Government Bond,1,16,6626.59,1.25,0,0,34,High,Delayed Source Load pattern detected from source controls,Source Systems,24,Resolved,2026-04-28
EXC0001264,Price Outlier,Pricing,Bloomberg,Americas,ETF,1,21,1774.84,28.18,0,0,16,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-04-23
EXC0001265,Stale Price,Pricing,Murex,APAC,Corporate Bond,1,11,613.54,-0.32,0,0,26,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-04-04
EXC0001266,Duplicate Record,Trades,SimCorp,APAC,Corporate Bond,0,20,15948.75,3.84,1,0,13,High,Duplicate Record pattern detected from source controls,Trade Support,24,Escalated,2026-05-07
EXC0001267,Price Outlier,Pricing,Aladdin,EMEA,ETF,1,14,1646.6,15.9,0,0,7,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-03-23
EXC0001268,Trade Match Break,Trades,Bloomberg,EMEA,ETF,0,0,57960.98,4.75,0,0,4,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Escalated,2026-04-29
EXC0001269,Missing Reference Data,Reference Data,Bloomberg,Americas,ETF,4,6,2031.06,-2.59,0,0,1,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-25
EXC0001270,Position Reconciliation Break,Positions,Bloomberg,Americas,Equity,1,0,28892.55,1.98,0,0,11,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Resolved,2026-04-24
EXC0001271,Price Outlier,Pricing,Aladdin,Americas,Government Bond,1,19,1276.44,15.54,0,0,12,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-05-13
EXC0001272,Stale Price,Pricing,Murex,Americas,Derivative,0,8,794.14,3.41,0,0,23,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-04-17
EXC0001273,Trade Match Break,Trades,Bloomberg,EMEA,Government Bond,1,11,147667.58,3.23,0,0,5,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Open,2026-05-17
EXC0001274,Missing Client Mapping,Client Data,Murex,EMEA,Derivative,4,17,1188.01,2.17,0,0,1,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Open,2026-04-01
EXC0001275,Missing Client Mapping,Client Data,IBOR,EMEA,ETF,2,12,2494.66,4.38,0,0,11,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Open,2026-03-31
EXC0001276,Trade Match Break,Trades,ABOR,APAC,Corporate Bond,1,20,213288.8,-0.98,0,0,18,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Open,2026-04-30
EXC0001277,Unknown / Needs SME Review,Reference Data,Bloomberg,APAC,Government Bond,0,21,1591.08,-0.11,0,0,13,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-01
EXC0001278,Stale Price,Pricing,IBOR,EMEA,Corporate Bond,1,4,3165.49,0.49,0,0,85,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-05-04
EXC0001279,Delayed Source Load,Source Control,Refinitiv,EMEA,Government Bond,1,16,1764.33,5.21,0,0,76,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Escalated,2026-03-31
EXC0001280,Unknown / Needs SME Review,Reference Data,Bloomberg,EMEA,Equity,0,4,1350.57,2.67,0,0,18,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Resolved,2026-03-22
EXC0001281,Position Reconciliation Break,Positions,Murex,EMEA,Equity,1,15,53130.88,3.2,0,0,3,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-05-13
EXC0001282,Missing Reference Data,Reference Data,ABOR,APAC,ETF,2,11,1751.94,1.05,0,0,5,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Open,2026-05-11
EXC0001283,Performance Return Outlier,Positions,Bloomberg,Americas,Corporate Bond,1,19,7966.91,18.39,0,0,16,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-05-17
EXC0001284,Trade Match Break,Trades,Aladdin,APAC,Derivative,0,3,24817.72,-2.38,0,0,13,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-04-23
EXC0001285,Stale Price,Pricing,Custodian,Americas,Corporate Bond,0,21,354.93,0.48,0,0,44,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-05-01
EXC0001286,Performance Return Outlier,Positions,Murex,EMEA,ETF,1,11,2768.14,3.25,0,0,0,Medium,Performance Return Outlier pattern detected from source controls,Reconciliation,48,Resolved,2026-04-26
EXC0001287,Trade Match Break,Trades,Murex,Americas,Government Bond,0,17,147716.72,0.31,0,0,2,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Open,2026-05-01
EXC0001288,Position Reconciliation Break,Positions,Refinitiv,Americas,Corporate Bond,0,17,64476.55,0.7,0,0,11,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Escalated,2026-04-16
EXC0001289,Position Reconciliation Break,Positions,Custodian,EMEA,ETF,0,17,28726.69,2.87,0,0,6,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-03-21
EXC0001290,Performance Return Outlier,Positions,ABOR,APAC,Government Bond,1,5,48419.34,19.47,0,0,3,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Escalated,2026-03-22
EXC0001291,Position Reconciliation Break,Positions,SimCorp,EMEA,Derivative,1,4,94949.94,4.48,0,0,1,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-05-05
EXC0001292,Delayed Source Load,Source Control,Bloomberg,APAC,Corporate Bond,1,2,2589.13,-3.72,0,0,58,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Open,2026-03-30
EXC0001293,Stale Price,Pricing,SimCorp,Americas,Corporate Bond,0,19,1500.3,5.22,0,0,48,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Open,2026-04-05
EXC0001294,Duplicate Record,Trades,Custodian,Americas,Equity,1,13,85035.46,-0.12,1,0,4,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Open,2026-03-26
EXC0001295,Position Reconciliation Break,Positions,Murex,APAC,Government Bond,0,19,43267.65,4.79,0,0,15,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-03-25
EXC0001296,Trade Match Break,Trades,Bloomberg,EMEA,Government Bond,1,7,11959.58,0.46,0,0,15,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-05-13
EXC0001297,Stale Price,Pricing,Murex,EMEA,ETF,1,13,1348.85,2.42,0,0,59,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Open,2026-04-03
EXC0001298,Missing Reference Data,Reference Data,Custodian,EMEA,Equity,4,1,2455.47,-1.19,0,0,14,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Escalated,2026-04-04
EXC0001299,Price Outlier,Pricing,Bloomberg,APAC,Corporate Bond,1,14,624.45,21.96,0,0,9,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-03-22
EXC0001300,Invalid Currency,Reference Data,Murex,APAC,Corporate Bond,1,19,4022.19,2.95,0,1,3,High,Invalid Currency pattern detected from source controls,Reference Data Ops,24,Escalated,2026-04-04
EXC0001301,Price Outlier,Pricing,Custodian,APAC,Government Bond,1,13,2074.3,1.67,0,0,3,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-05-09
EXC0001302,Invalid Currency,Reference Data,Custodian,EMEA,Corporate Bond,1,18,688.41,-1.54,0,1,12,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Open,2026-04-29
EXC0001303,Delayed Source Load,Source Control,SimCorp,Americas,Government Bond,0,11,1132.96,3.42,0,0,38,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-04-08
EXC0001304,Invalid Currency,Reference Data,Custodian,EMEA,Derivative,0,9,2860.54,0.46,0,1,14,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-30
EXC0001305,Missing Client Mapping,Client Data,SimCorp,Americas,Corporate Bond,3,4,477.16,-0.71,0,0,16,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-04-18
EXC0001306,Position Reconciliation Break,Positions,Refinitiv,EMEA,Derivative,0,5,30320.73,5.31,0,0,16,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-04-13
EXC0001307,Unknown / Needs SME Review,Reference Data,Murex,Americas,Equity,0,14,1245.52,6.19,0,0,0,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Open,2026-03-28
EXC0001308,Missing Client Mapping,Client Data,Murex,APAC,Government Bond,2,8,3944.88,1.5,0,0,18,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-05-11
EXC0001309,Trade Match Break,Trades,Refinitiv,APAC,Equity,0,8,54094.72,4.68,0,0,12,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-04-05
EXC0001310,Invalid Currency,Reference Data,Bloomberg,Americas,Government Bond,1,12,2447.9,5.29,0,1,17,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Escalated,2026-03-25
EXC0001311,Invalid Currency,Reference Data,SimCorp,EMEA,Corporate Bond,1,11,144.29,1.46,0,1,18,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-03
EXC0001312,Missing Client Mapping,Client Data,SimCorp,APAC,Equity,4,17,739.95,0.22,0,0,2,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-05-19
EXC0001313,Trade Match Break,Trades,Custodian,Americas,Derivative,0,19,5745.05,1.72,0,0,18,High,Trade Match Break pattern detected from source controls,Trade Support,24,Suppressed,2026-04-26
EXC0001314,Position Reconciliation Break,Positions,Murex,APAC,ETF,1,2,28576.57,-2.14,0,0,10,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Resolved,2026-04-17
EXC0001315,Delayed Source Load,Source Control,ABOR,Americas,Equity,0,2,224.73,2.92,0,0,21,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Escalated,2026-04-09
EXC0001316,Unknown / Needs SME Review,Reference Data,Bloomberg,EMEA,ETF,1,18,12066.85,0.68,0,0,19,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-02
EXC0001317,Trade Match Break,Trades,ABOR,Americas,Equity,0,21,13309.33,1.64,0,0,12,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-03-28
EXC0001318,Position Reconciliation Break,Positions,Refinitiv,Americas,Government Bond,1,11,8125.45,1.61,0,0,12,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-04-01
EXC0001319,Trade Match Break,Trades,IBOR,EMEA,ETF,1,12,2274.76,-0.62,0,0,12,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-05-08
EXC0001320,Invalid Currency,Reference Data,Bloomberg,APAC,Equity,0,15,10527.45,1.41,0,1,12,High,Invalid Currency pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-10
EXC0001321,Missing Reference Data,Reference Data,ABOR,APAC,Derivative,1,20,582.01,-1.9,0,0,14,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-18
