exception_id,exception_type,domain,source_system,region,asset_class,missing_field_count,age_days,break_amount,price_movement_pct,duplicate_flag,currency_mismatch_flag,refresh_delay_hours,severity,root_cause,owner,sla_hours,resolution_label,created_at,sla_status,recurrence_count,is_high_value_break,predicted_exception_type,confidence_score,owner_recommendation,root_cause_hint,recommended_action,sme_review_flag,priority_score,explainability_summary,anomaly_score,anomaly_flag,reason_code,severity_recommendation
EXC0001232,Trade Match Break,Trades,Custodian,EMEA,Equity,1,15,34582.26,1.02,0,0,2,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-05-07,Breached,24,0,Trade Match Break,0.895,Trade Support,Most similar historical pattern: Trade Match Break,Review counterparty economic fields and run fuzzy security/client match.,False,56.0,"Trade Match Break in Trades from Custodian is ranked High because the item is 15 days old, has a break amount of 34582.26, and carries confidence 0.895.",0.1293,False,Aging unresolved item,High
EXC0001233,Position Reconciliation Break,Positions,ABOR,Americas,ETF,1,12,9196.1,-1.85,0,0,3,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-05-08,Breached,21,0,Position Reconciliation Break,0.797,Reconciliation,Most similar historical pattern: Position Reconciliation Break,"Compare IBOR, ABOR, and custodian balances; prioritize material value gaps.",False,54.9,"Position Reconciliation Break in Positions from ABOR is ranked High because the item is 12 days old, has a break amount of 9196.1, and carries confidence 0.797.",0.1105,False,Multi-factor isolation signal,High
EXC0001234,Delayed Source Load,Source Control,Refinitiv,APAC,Corporate Bond,1,4,3603.86,2.05,0,0,46,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-04-12,Breached,14,0,Delayed Source Load,0.961,Source Systems,Most similar historical pattern: Delayed Source Load,Check source-system batch status and notify technology owner if SLA breached.,False,43.7,"Delayed Source Load in Source Control from Refinitiv is ranked Medium because the item is 4 days old, has a break amount of 3603.86, and carries confidence 0.961.",0.2734,False,Multi-factor isolation signal,Medium
EXC0001235,Position Reconciliation Break,Positions,Murex,APAC,ETF,1,17,16411.42,-2.31,0,0,7,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-21,Breached,23,0,Position Reconciliation Break,0.797,Reconciliation,Most similar historical pattern: Position Reconciliation Break,"Compare IBOR, ABOR, and custodian balances; prioritize material value gaps.",False,55.5,"Position Reconciliation Break in Positions from Murex is ranked High because the item is 17 days old, has a break amount of 16411.42, and carries confidence 0.797.",0.1826,False,Aging unresolved item,High
EXC0001236,Unknown / Needs SME Review,Reference Data,IBOR,APAC,Derivative,0,11,981.29,0.38,0,0,17,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-18,Breached,12,0,Unknown / Needs SME Review,0.643,Reference Data Ops,Most similar historical pattern: Unknown / Needs SME Review,Send to SME review with source evidence and model explanation.,True,37.9,"Unknown / Needs SME Review in Reference Data from IBOR is ranked Low because the item is 11 days old, has a break amount of 981.29, and carries confidence 0.643.",0.0155,False,Multi-factor isolation signal,Low
EXC0001237,Trade Match Break,Trades,Aladdin,Americas,Corporate Bond,0,16,56208.49,3.17,0,0,4,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-03-28,Breached,27,1,Trade Match Break,0.921,Trade Support,Most similar historical pattern: Trade Match Break,Review counterparty economic fields and run fuzzy security/client match.,False,66.4,"Trade Match Break in Trades from Aladdin is ranked Critical because the item is 16 days old, has a break amount of 56208.49, and carries confidence 0.921.",0.1755,False,Aging unresolved item,Critical
EXC0001238,Missing Reference Data,Reference Data,ABOR,Americas,Government Bond,4,15,2195.85,1.92,0,0,3,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-29,Breached,25,0,Missing Reference Data,0.924,Reference Data Ops,Most similar historical pattern: Missing Reference Data,"Validate security master fields, enrich ISIN/ticker, and rerun downstream load.",False,44.4,"Missing Reference Data in Reference Data from ABOR is ranked Medium because the item is 15 days old, has a break amount of 2195.85, and carries confidence 0.924.",0.0365,False,Aging unresolved item,Medium
EXC0001239,Duplicate Record,Trades,SimCorp,Americas,ETF,0,20,24107.04,1.88,1,0,17,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-03-27,Breached,19,0,Duplicate Record,0.861,Trade Support,Most similar historical pattern: Duplicate Record,Confirm duplicate key collision and suppress or merge after control approval.,False,64.1,"Duplicate Record in Trades from SimCorp is ranked Critical because the item is 20 days old, has a break amount of 24107.04, and carries confidence 0.861.",0.1751,False,Aging unresolved item,Critical
EXC0001240,Stale Price,Pricing,Aladdin,Americas,Government Bond,1,5,5385.58,-0.66,0,0,94,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-04-28,Breached,20,0,Stale Price,0.875,Pricing Control,Most similar historical pattern: Stale Price,"Check vendor price history, compare secondary source, and escalate material moves.",False,45.0,"Stale Price in Pricing from Aladdin is ranked Medium because the item is 5 days old, has a break amount of 5385.58, and carries confidence 0.875.",0.5387,True,Late source refresh,Medium
EXC0001241,Price Outlier,Pricing,Custodian,APAC,Government Bond,1,11,4136.87,11.7,0,0,19,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Open,2026-04-07,Breached,14,0,Price Outlier,0.935,Pricing Control,Most similar historical pattern: Price Outlier,"Check vendor price history, compare secondary source, and escalate material moves.",False,44.0,"Price Outlier in Pricing from Custodian is ranked Medium because the item is 11 days old, has a break amount of 4136.87, and carries confidence 0.935.",0.2357,False,Multi-factor isolation signal,Medium
EXC0001242,Missing Reference Data,Reference Data,Refinitiv,EMEA,Government Bond,2,3,1007.53,-0.72,0,0,6,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-03-23,Within SLA,17,0,Missing Reference Data,0.893,Reference Data Ops,Most similar historical pattern: Missing Reference Data,"Validate security master fields, enrich ISIN/ticker, and rerun downstream load.",False,15.6,"Missing Reference Data in Reference Data from Refinitiv is ranked Low because the item is 3 days old, has a break amount of 1007.53, and carries confidence 0.893.",0.1091,False,Multi-factor isolation signal,Low
EXC0001243,Position Reconciliation Break,Positions,Refinitiv,APAC,Equity,1,13,41604.22,3.27,0,0,3,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-03-30,Breached,17,0,Position Reconciliation Break,0.786,Reconciliation,Most similar historical pattern: Position Reconciliation Break,"Compare IBOR, ABOR, and custodian balances; prioritize material value gaps.",False,57.4,"Position Reconciliation Break in Positions from Refinitiv is ranked High because the item is 13 days old, has a break amount of 41604.22, and carries confidence 0.786.",0.1445,False,Aging unresolved item,High
EXC0001244,Price Outlier,Pricing,Refinitiv,EMEA,ETF,0,7,1689.42,-0.24,0,0,17,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-04-08,Breached,13,0,Price Outlier,0.72,Pricing Control,Most similar historical pattern: Price Outlier,"Check vendor price history, compare secondary source, and escalate material moves.",False,37.2,"Price Outlier in Pricing from Refinitiv is ranked Low because the item is 7 days old, has a break amount of 1689.42, and carries confidence 0.72.",0.0581,False,Multi-factor isolation signal,Low
EXC0001245,Unknown / Needs SME Review,Reference Data,Bloomberg,APAC,ETF,1,13,5079.55,-2.33,0,0,2,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Open,2026-04-17,Breached,12,0,Unknown / Needs SME Review,0.695,Reference Data Ops,Most similar historical pattern: Unknown / Needs SME Review,Send to SME review with source evidence and model explanation.,True,55.2,"Unknown / Needs SME Review in Reference Data from Bloomberg is ranked High because the item is 13 days old, has a break amount of 5079.55, and carries confidence 0.695.",0.1307,False,Aging unresolved item,High
EXC0001246,Delayed Source Load,Source Control,Murex,Americas,Government Bond,1,1,1439.93,0.48,0,0,29,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-04-01,Within SLA,7,0,Delayed Source Load,0.948,Source Systems,Most similar historical pattern: Delayed Source Load,Check source-system batch status and notify technology owner if SLA breached.,False,14.7,"Delayed Source Load in Source Control from Murex is ranked Low because the item is 1 days old, has a break amount of 1439.93, and carries confidence 0.948.",0.2572,False,Multi-factor isolation signal,Low
EXC0001247,Invalid Currency,Reference Data,IBOR,APAC,Equity,1,8,2980.3,0.25,0,1,3,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-23,Breached,11,0,Invalid Currency,0.874,Reference Data Ops,Most similar historical pattern: Invalid Currency,"Validate security currency, trade currency, and portfolio base currency mapping.",False,44.4,"Invalid Currency in Reference Data from IBOR is ranked Medium because the item is 8 days old, has a break amount of 2980.3, and carries confidence 0.874.",0.0535,False,Multi-factor isolation signal,Medium
EXC0001248,Trade Match Break,Trades,ABOR,Americas,Equity,0,10,5852.88,2.18,0,0,17,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-04-20,Breached,28,0,Trade Match Break,0.796,Trade Support,Most similar historical pattern: Trade Match Break,Review counterparty economic fields and run fuzzy security/client match.,False,46.1,"Trade Match Break in Trades from ABOR is ranked Medium because the item is 10 days old, has a break amount of 5852.88, and carries confidence 0.796.",0.0361,False,Multi-factor isolation signal,Medium
EXC0001249,Missing Reference Data,Reference Data,Custodian,EMEA,Derivative,4,0,542.71,-0.86,0,0,11,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Suppressed,2026-03-30,Within SLA,20,0,Missing Reference Data,0.865,Reference Data Ops,Most similar historical pattern: Missing Reference Data,"Validate security master fields, enrich ISIN/ticker, and rerun downstream load.",False,15.9,"Missing Reference Data in Reference Data from Custodian is ranked Low because the item is 0 days old, has a break amount of 542.71, and carries confidence 0.865.",0.2539,False,Multi-factor isolation signal,Low
EXC0001250,Invalid Currency,Reference Data,IBOR,EMEA,Equity,1,2,7313.92,-1.41,0,1,2,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-19,Within SLA,11,0,Invalid Currency,0.904,Reference Data Ops,Most similar historical pattern: Invalid Currency,"Validate security currency, trade currency, and portfolio base currency mapping.",False,24.5,"Invalid Currency in Reference Data from IBOR is ranked Medium because the item is 2 days old, has a break amount of 7313.92, and carries confidence 0.904.",0.178,False,Multi-factor isolation signal,Medium
EXC0001251,Missing Reference Data,Reference Data,Custodian,EMEA,Derivative,1,18,967.73,1.37,0,0,17,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-10,Breached,20,0,Unknown / Needs SME Review,0.559,Reference Data Ops,Most similar historical pattern: Unknown / Needs SME Review,Send to SME review with source evidence and model explanation.,True,47.8,"Unknown / Needs SME Review in Reference Data from Custodian is ranked Medium because the item is 18 days old, has a break amount of 967.73, and carries confidence 0.559.",0.0784,False,Aging unresolved item,Medium
EXC0001252,Trade Match Break,Trades,Murex,Americas,Equity,1,10,43444.86,0.1,0,0,5,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-03-23,Breached,20,0,Trade Match Break,0.904,Trade Support,Most similar historical pattern: Trade Match Break,Review counterparty economic fields and run fuzzy security/client match.,False,56.5,"Trade Match Break in Trades from Murex is ranked High because the item is 10 days old, has a break amount of 43444.86, and carries confidence 0.904.",0.1236,False,Multi-factor isolation signal,High
EXC0001253,Missing Reference Data,Reference Data,Aladdin,Americas,Equity,3,1,1114.17,1.14,0,0,14,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-05,Within SLA,22,0,Missing Reference Data,0.926,Reference Data Ops,Most similar historical pattern: Missing Reference Data,"Validate security master fields, enrich ISIN/ticker, and rerun downstream load.",False,15.5,"Missing Reference Data in Reference Data from Aladdin is ranked Low because the item is 1 days old, has a break amount of 1114.17, and carries confidence 0.926.",0.1495,False,Multi-factor isolation signal,Low
